51386879531,eac,134,171
51386910557,fec,48,70
51386922192,fff,182,25
51386923210,bbb,246,9
51386975564,aad,140,70
51387027240,cdf,108,51
51387027306,ebc,296,129
51387047561,aeb,236,96
51387078793,cec,120,168
51387079575,bea,212,21
51387079730,fac,231,269
51387083678,bba,282,165
51387087403,gbf,207,124
51387122096,beb,95,5
51387122889,baf,289,102
51387143428,bdf,34,233
51387169697,cbb,140,239
51387176479,gdf,93,159
51387190880,afc,255,169
51387245627,edg,175,16
51387253379,gef,10,17
51387275429,eaa,25,73
51387291020,aed,108,177
51387322951,bed,174,5
51387325677,cbg,80,234
51387358658,dgf,159,249
51387361952,feg,149,102
51387367798,baf,86,111
51387371285,fca,77,312
51387383027,cac,37,162
51387384786,gba,206,136
51387386040,aef,138,119
51387386436,bea,200,22
51387398842,dfd,94,5
51387406612,bca,22,50
51387424395,dbb,162,30
51387452010,fcd,107,60
51387453981,egf,247,135
51387465848,aee,86,86
51387477012,ddd,181,200
51387485447,bec,51,5
51387485797,ebe,233,7
51387505121,fdb,180,306
51387514720,gfe,166,125
51387519484,cef,65,53
51387537580,bgc,166,86
51387553430,bcf,155,201
51387577406,afd,219,44
51387603064,fga,20,212
51387606396,cgg,125,160
51387613412,gfd,84,27
51387634536,gcd,213,53
51387644850,bcf,56,178
51387652602,bga,29,5
51387666234,aaa,217,11
51387673039,add,241,52
51387708884,gbc,6,43
51387760071,aac,285,135
51387796905,gef,187,17
51387811252,efd,164,47
51387825780,cce,224,165
51387841535,faf,109,103
51387860331,ecc,200,12
51387861590,gdd,73,136
51387866723,fda,11,172
51387881844,cdb,108,7
51387891235,cag,262,154
51387897779,eee,185,116
51387904552,ddb,107,254
51387920360,cde,226,5
51387924578,dce,228,148
51387956387,bgd,26,13
51387968918,dad,39,19
51387987346,eaf,234,121
51387995844,dae,158,334
51388002350,bab,179,128
51388020369,gde,33,236
51388030969,adf,15,168
51388035481,dac,39,5
51388052828,cgc,92,218
51388061448,ecd,67,335
51388097721,fbe,231,151
51388113840,bda,51,219
51388117307,dgb,235,146
51388146700,edb,72,190
51388154301,ffd,22,527
51388159711,bfe,255,5
51388172162,ebd,122,135
51388209561,dcg,156,47
51388226224,bbg,16,120
51388228728,fba,275,18
51388243048,ccf,45,173
51388254330,fgg,53,449
51388328362,ccc,297,39
51388333501,gcb,44,96
51388371912,bdf,290,270
51388372616,ggf,61,66
51388375755,gba,12,131
51388385395,ggd,202,43
51388395067,dec,194,311
51388399106,ged,208,5
51388432299,deb,36,265
51388443699,dbd,173,67
51388456122,cde,184,5
51388529102,ada,275,404
51388547997,ecg,75,67
51388558822,gab,294,167
51388575504,ggb,22,128
51388583150,ccg,121,36
51388614805,ebf,219,81
51388633793,adg,3,78
51388634340,fbg,230,334
51388638336,ged,185,5
51388681323,bab,196,125
51388699172,cdd,153,16
51388707435,cac,183,192
51388717458,cbb,254,234
51388721028,eda,199,54
51388727836,dge,21,8
51388732460,bbg,146,141
51388744602,geg,16,403
51388757189,dca,196,85
51388780508,aaf,194,226
51388785508,fac,107,287
51388825933,bfd,199,126
51388847036,dgf,84,291
51388856911,gcg,125,5
51388873367,cge,251,5
51388877958,cgf,152,55
51388883719,efa,217,346
51388887875,bae,253,180
51388891105,abb,293,257
51388907774,acf,250,268
51388938070,bfb,152,5
51388938511,eff,255,133
51388950239,bgg,176,29
51388970295,geg,125,475
51388973973,fcc,161,215
51388976437,gdf,146,131
51388977414,gad,39,5
51388980540,egc,249,227
51389046193,cdd,251,15
51389061164,caa,15,149
51389100874,bdg,2,19
51389109662,caf,194,109
51389121141,dcc,52,184
51389140642,gcg,21,5
51389151307,afe,155,126
51389163388,bdg,30,20
51389171163,eca,289,38
51389185109,fgd,17,110
51389200268,fdd,296,105
51389213994,fad,263,165
51389215133,aeg,68,179
51389226190,ece,99,5
51389243377,ggd,57,51
51389303022,fgc,114,99
51389332663,dcf,237,33
51389366673,bde,26,32
51389373976,fdf,112,44
51389374933,ffa,260,5
51389410807,gea,12,36
51389426188,afg,185,126
51389432357,bff,287,95
51389482572,afb,6,133
51389485105,cfd,205,373
51389533557,dbg,225,118
51389536503,fde,211,13
51389554038,abb,269,303
51389565554,aff,7,265
51389568276,aaf,33,235
51389587382,gag,278,401
51389592265,abf,94,114
51389592399,abe,147,103
51389601634,gfg,295,362
51389603719,ced,180,125
51389625405,ggf,154,75
51389630594,ddf,24,15
51389633006,gbg,171,106
51389645009,agc,163,322
51389648380,bbb,8,9
51389661047,aag,197,49
51389667963,gab,81,143
51389687836,bad,125,82
51389723384,egd,68,212
51389762204,gec,232,245
51389770346,eec,92,378
51389772729,ccc,265,39
51389777589,gfc,4,220
51389784125,dgd,96,26
51389814457,dba,25,59
51389815702,cgb,169,387
51389820201,cfc,192,175
51389838608,gfb,116,418
51389840025,agb,101,7
51389848762,gcc,229,188
51389853313,dda,116,91
51389864942,ebe,23,7
51389872000,ccd,194,15
51389881606,bce,54,516
51389887511,cbe,225,284
51389926404,gbb,164,242
51389926993,dfg,239,116
51389929459,dgb,163,140
51389937947,gbe,180,24
51389957507,dab,146,27
51389989206,cad,254,215
51390009493,cfb,156,73
51390023400,bef,15,167
51390038461,dfa,20,194
51390074199,gda,64,90
51390082638,ega,98,415
51390115387,dcf,82,29
51390141258,gbd,106,9
51390146130,ded,200,93
51390153149,ead,71,112
51390154921,efg,194,130
51390158506,geb,267,7
51390182800,ebg,182,46
51390190070,fdd,5,105
51390213202,fde,138,12
51390218552,efc,135,296
51390231008,aca,143,166
51390250852,dcb,283,134
51390263091,egc,47,211
51390276111,cbc,105,122
51390287986,fde,222,11
51390290103,cga,266,217
51390320895,cab,180,223
51390331395,fec,63,80
51390361685,faa,283,24
51390373428,fee,278,135
51390413525,bgg,49,23
51390459258,cae,145,5
51390461747,eec,64,328
51390463781,cgc,142,248
51390465171,bac,92,47
51390480060,ebf,53,93
51390485198,ecd,276,368
51390490993,dag,76,132
51390522961,bgc,133,80
51390525461,ebb,58,110
51390526769,dcd,103,324
51390540984,acf,210,265
51390553611,gff,177,24
51390570413,gcc,235,214
51390592651,bae,21,196
51390596037,dda,83,96
51390604344,acb,268,206
51390610520,ceg,58,447
51390640022,bea,86,25
51390642585,cee,287,143
51390672171,gce,293,224
51390687680,ead,92,127
51390733427,aea,264,247
51390734290,bae,12,176
51390742182,ece,214,5
51390763031,bfe,155,5
51390775843,bdf,214,302
51390785499,fdc,23,13
51390801145,fag,7,83
51390802828,eae,196,121
51390833961,gee,43,81
51390835447,edg,235,12
51390860448,bde,44,35
51390868901,agd,29,79
51390872755,eea,35,121
51390873549,aec,266,225
51390874440,bcd,253,295
51390878334,aef,40,121
51390941131,cgg,27,158
51390946208,gga,176,14
51390972215,eda,138,50
51390976267,fef,102,83
51390978126,dde,133,160
51391055870,efe,102,30
51391061201,eeg,276,123
51391063713,gae,217,5
51391072858,ddd,169,178
51391079728,fdf,271,41
51391097352,ede,258,31
51391128437,aee,240,85
51391146560,dce,241,170
51391148704,cde,144,5
51391156301,eef,96,161
51391181929,add,157,54
51391193879,bda,153,225
51391206133,bcg,178,27
51391221589,fce,45,298
51391230371,cff,270,7
51391237973,cef,52,59
51391252830,acg,128,44
51391282009,gbc,33,38
51391282982,bgb,202,10
51391299316,cca,193,259
51391302973,cfa,224,181
51391307255,cac,284,218
51391307314,abd,65,287
51391308997,cdf,105,47
51391321397,fbg,288,374
51391326404,aag,229,52
51391327366,dgf,212,299
51391359839,gge,198,253
51391402712,agb,286,6
51391426060,ffc,154,73
51391426931,aad,269,73
51391433529,age,182,180
51391437411,dcg,247,38
51391453876,acd,252,117
51391459543,bge,153,130
51391463318,gce,291,206
51391465031,fcb,214,72
51391510073,gff,151,25
51391522950,aac,295,110
51391531203,dga,283,283
51391557016,efe,250,24
51391582679,gdg,240,499
51391601098,fcc,34,195
51391622368,fff,216,23
51391639283,gaa,22,148
51391655728,cda,155,197
51391657881,adf,144,137
51391674836,aea,123,227
51391741966,agg,70,23
51391772876,dcg,113,41
51391784049,bcb,264,166
51391789786,dga,179,234
51391790561,edd,162,50
51391797504,bgf,10,52
51391808272,abf,191,98
51391821565,cga,24,245
51391836751,fag,200,78
51391876559,gcf,164,106
51391893036,ace,64,248
51391907522,aea,154,263
51391926849,dad,101,21
51391929618,cgb,8,421
51391943233,bag,286,116
51391947913,cfe,66,21
51391951014,gae,228,5
51391953417,ade,93,31
51391964045,cge,174,5
51391982960,bed,83,5
51391989411,dde,158,147
51392006041,fac,298,269
51392014187,ead,130,137
51392019081,dgb,271,117
51392042141,fgb,87,151
51392059860,bea,177,21
51392069121,geb,136,6
51392069577,fcg,42,115
51392069901,bea,265,19
51392095749,aee,271,101
51392097988,adb,169,57
51392099650,dbg,277,121
51392108312,bda,145,216
51392109250,faf,47,99
51392117832,dea,152,56
51392129623,daf,175,17
51392132223,fdg,120,77
51392146515,afc,273,174
51392154320,dae,167,364
51392207990,cab,54,207
51392211117,cbg,275,234
51392217057,agf,71,180
51392217069,bac,152,45
51392274417,bdc,135,162
51392275821,cgf,5,61
51392327515,ebg,74,43
51392344114,ggc,251,19
51392360901,cfg,231,271
51392367318,gaf,268,112
51392370892,cdg,34,229
51392371383,cbb,259,217
51392382060,fab,178,15
51392416500,eab,180,39
51392416577,cfd,139,432
51392420132,eca,128,44
51392431440,ebb,164,115
51392438523,abg,269,156
51392464338,cba,26,120
51392468989,eed,90,123
51392489341,bcg,285,31
51392500832,bgd,183,15
51392506538,fff,258,21
51392529786,dfb,39,129
51392551171,aeb,131,76
51392554365,dfd,244,5
51392580474,gea,148,29
51392583779,fad,174,178
51392651273,daa,245,187
51392698768,bfa,70,20
51392717906,fbf,239,77
51392744720,ccf,113,148
51392753575,fga,28,212
51392786143,bdb,283,74
51392808455,fgf,36,111
51392832869,bbd,197,171
51392833585,dfd,98,5
51392840922,dfc,99,158
51392846992,eba,120,432
51392848329,efc,216,325
51392851290,ebf,83,101
51392857743,fbb,286,176
51392862877,gcb,30,105
51392871733,gdc,150,143
51392876998,eac,279,198
51392896339,egd,223,173
51392900520,cgd,246,71
51392921774,afa,42,185
51392939167,cgd,37,80
51392943262,dbf,294,106
51392950133,afc,250,203
51392984223,fgc,107,96
51392995265,def,264,354
51393019184,aba,263,161
51393026948,edb,72,178
51393047819,gbb,113,200
51393062635,bac,27,46
51393075234,acc,244,22
51393076101,cad,98,225
51393107606,fed,154,158
51393107623,bca,288,45
51393110566,dbb,178,32
51393141021,faf,127,111
51393186260,dee,256,5
51393195336,aae,258,177
51393225349,caa,65,128
51393225543,bcc,218,79
51393270569,egg,250,165
51393295723,cfg,253,273
51393300791,gdb,62,60
51393301837,fae,103,14
51393306076,dcb,83,154
51393314652,eba,160,397
51393316718,aae,36,184
51393370409,dad,281,18
51393374192,bbe,70,24
51393376379,gca,177,182
51393379462,dce,74,156
51393387668,agf,196,176
51393395571,abc,24,106
51393412488,eab,140,42
51393426851,cbd,211,357
51393442926,aaa,166,12
51393450169,egf,157,125
51393470009,edg,98,12
51393478909,cbf,230,301
51393497426,aba,34,175
51393544756,deg,229,20
51393552385,fbg,246,366
51393562489,ccb,66,57
51393567789,cag,258,146
51393597188,fbc,180,187
51393630388,ege,178,182
51393648550,egb,101,117
51393649035,efa,294,335
51393655558,cea,259,118
51393660108,edc,198,5
51393670824,cgb,246,454
51393680331,bgd,237,15
51393693388,eeb,161,86
51393732874,fcf,21,210
51393766450,dbe,263,25
51393770561,acd,24,109
51393773676,fcd,192,64
51393774810,bbf,17,69
51393839786,ded,166,87
51393851608,ecb,159,327
51393856611,bab,144,142
51393862710,cab,196,244
51393863719,ffb,139,9
51393981621,fgb,66,146
51393987895,eaa,288,70
51393992675,dac,168,5
51394009320,ece,128,5
51394037417,dge,145,9
51394061826,ecc,257,10
51394068723,fge,293,42
51394110830,dcd,11,369
51394111658,dgd,76,27
51394119413,ged,151,5
51394124401,gbe,144,26
51394157480,ege,6,185
51394165233,bfg,258,98
51394169689,bee,65,5
51394207427,egg,200,186
51394211882,bga,97,5
51394213096,fgb,219,153
51394214905,gff,175,20
51394252181,dff,245,119
51394276531,eeg,193,136
51394278426,fcb,113,68
51394283324,edf,207,92
51394302456,aac,116,103
51394324838,ecb,214,369
51394342876,ffe,206,116
51394352399,eag,177,41
51394353178,ebd,250,139
51394359696,dbc,89,69
51394403179,ffg,221,250
51394411612,fea,197,86
51394428106,ddb,274,302
51394437843,deb,166,238
51394472581,agc,41,347
51394485698,dad,231,15
51394489543,bbg,100,115
51394489861,ebf,259,88
51394535719,ggd,60,56
51394548511,aab,80,5
51394551040,feb,244,394
51394614938,aca,137,162
51394622646,dfc,90,140
51394629429,abb,3,357
51394642768,eaf,112,104
51394658581,gcd,166,62
51394661068,gbd,161,10
51394679143,efb,280,128
51394708105,bbg,150,118
51394716737,fag,53,82
51394716847,gcb,67,111
51394735219,faa,26,22
51394737486,gfc,28,191
51394745607,bfe,180,5
51394826201,ffb,57,8
51394837737,gfa,104,5
51394845269,gfd,191,32
51394847591,ada,12,472
51394850895,dba,131,67
51394861787,ffg,9,225
51394864867,gac,253,176
51394876447,dda,45,96
51394883244,gab,34,167
51394887536,eag,76,34
51394888914,adc,61,232
51394917697,cdc,43,216
51394922482,fgc,146,78
51394965569,dgc,203,59
51394965843,fbf,34,73
51395028495,ccg,292,42
51395032244,cba,297,117
51395063150,gdc,269,164
51395089115,gcc,70,224
51395099486,bea,224,17
51395106196,cbc,22,139
51395117962,afg,174,108
51395185005,efa,290,381
51395206723,eed,11,113
51395219244,cde,255,5
51395220495,dfe,171,224
51395233853,beg,7,143
51395257468,fde,148,11
51395272479,ggg,98,81
51395285222,dcc,61,160
51395288120,ffd,130,611
51395322435,adg,239,73
51395338646,fdb,281,287
51395351784,cdb,155,6
51395371038,egf,121,126
51395380851,baa,82,112
51395405614,cec,255,141
51395423705,fab,79,14
51395441173,cee,10,130
51395448866,bdd,2,98
51395451274,afa,167,179
51395478410,acf,124,315
51395504179,fff,169,21
51395508704,ega,13,377
51395526605,edb,93,161
51395530085,agb,189,6
51395530262,gee,106,76
51395557701,dca,202,90
51395560216,dgf,205,266
51395563945,baf,78,119
51395569854,gad,256,5
51395619310,feb,7,323
51395657842,ggg,18,76
51395660628,ebc,139,131
51395676228,bff,144,102
51395690703,ceb,257,55
51395690732,ddg,11,99
51395711910,ddc,98,132
51395726770,caa,50,151
51395729268,eca,261,47
51395733650,aef,231,131
51395757423,bgc,275,65
51395768182,abe,183,116
51395822519,cfe,228,22
51395843700,aed,135,148
51395844671,abd,60,238
51395848404,bdb,18,79
51395879349,dag,131,150
51395890157,bec,34,5
51395890196,cde,157,5
51395893080,fce,204,256
51395904724,ecg,247,56
51395905158,dcf,51,34
51395909636,aec,18,182
51395916442,agb,169,6
51395919096,fdd,219,120
51395919172,gef,150,15
51395946439,fdg,52,70
51395953855,dgg,71,16
51395954805,fbf,85,76
51395993649,ecf,266,361
51396005074,eea,281,112
51396035025,fbd,7,578
51396044927,fgg,50,431
51396066908,gag,292,344
51396076089,fca,181,358
51396106507,dfc,13,151
51396117482,cbg,36,238
51396137376,cad,230,225
51396142794,bfc,63,53
51396144819,dab,142,24
51396157431,gae,87,5
51396183271,gfa,163,5
51396193016,feg,56,103
51396221621,efg,52,130
51396228859,bdd,220,90
51396234110,geb,293,7
51396240263,dbe,298,29
51396243636,bbe,150,22
51396282772,edd,214,48
51396295851,cce,260,178
51396309038,def,84,300
51396318813,aaf,94,274
51396337424,gbf,265,102
51396349839,cbd,215,299
51396374639,ceb,184,47
51396381407,aga,93,70
51396388768,beb,292,5
51396392464,gcd,100,58
51396415591,bba,13,143
51396457039,gce,210,168
51396457999,ggf,271,65
51396464374,afe,3,109
51396492169,egf,4,147
51396497112,eda,245,40
51396502200,bcf,163,190
51396504679,eaa,255,60
51396512571,add,219,59
51396519367,fda,275,165
51396531296,ebg,290,39
51396576423,ead,197,123
51396579391,ebc,74,127
51396599034,bce,155,428
51396609716,ecc,64,11
51396633088,bgd,142,17
51396633834,bbc,41,239
51396660418,fbf,168,85
51396664447,dba,9,60
51396667476,dgb,160,120
51396712364,bfd,94,109
51396728636,ebf,162,95
51396752233,geg,75,460
51396775829,fdb,156,315
51396787786,fbg,249,307
51396799750,cbc,134,120
51396809650,fgb,51,145
51396836621,gdd,208,144
51396845392,fba,283,20
51396851519,fed,260,183
51396860056,fad,242,195
51396876293,aag,139,54
51396892252,abb,278,349
51396901268,ede,182,35
51396906157,bde,165,32
51396921038,dcd,297,409
51396934999,abf,5,114
51396936832,eaf,122,90
51396952060,ade,295,28
51396963589,feb,139,264
51396981058,ddg,98,116
51396981615,bge,236,126
51396988644,fbe,234,154
51396992815,cdg,291,254
51396993321,ddg,5,92
51397006738,gec,140,257
51397056535,agg,139,22
51397061952,bcc,130,63
51397074074,cgc,50,228
51397080926,dbd,59,61
51397092072,ecd,168,305
51397105662,eea,147,129
51397108098,fgb,198,159
51397125704,dfg,100,106
51397135015,dcd,297,437
51397164708,ddd,104,172
51397194877,bgb,223,8
51397221069,geb,214,6
51397231363,eef,19,140
51397232147,cad,74,200
51397246634,caf,175,90
51397265120,afd,90,40
51397273977,aae,211,185
51397275350,bge,79,103
51397275955,ffa,73,5
51397289798,bfg,203,103
51397306901,fcc,35,206
51397322384,bfb,77,5
51397341100,gdf,171,132
51397383211,ced,282,136
51397421973,fae,70,16
51397432282,gfe,20,106
51397443588,cac,197,215
51397460691,fea,168,88
51397469824,bbd,81,189
51397483615,gbg,162,122
51397485975,gda,193,85
51397489876,gbc,96,32
51397562797,gge,169,255
51397572497,eaf,106,86
51397580031,gae,257,5
51397583829,aeb,180,68
51397592201,adc,101,211
51397619177,fgd,234,97
51397633373,eff,288,115
51397643716,bgf,121,57
51397645399,efd,67,53
51397657493,gcg,233,5
51397678677,gaa,263,148
51397693324,dee,157,5
51397696543,fgd,287,84
51397705235,ccc,172,42
51397706542,eff,37,132
51397713125,afc,52,207
51397716028,eee,82,99
51397733583,dce,272,127
51397764750,aaa,195,9
51397766717,bga,112,5
51397843400,gde,299,236
51397846680,cgf,47,58
51397872434,aaf,54,260
51397888825,bbf,49,77
51397888938,cdf,266,53
51397938282,dec,149,323
51397939436,bad,224,72
51397940751,dec,195,339
51397949420,gba,90,150
51397954891,ceb,258,48
51397956797,cea,235,113
51397957323,ddb,276,356
51397990919,cba,37,115
51398001082,efc,189,289
51398003876,gff,47,19
51398020394,aed,89,130
51398043200,bca,187,36
51398058764,beb,12,5
51398080983,bdc,252,157
51398113825,bda,91,213
51398114630,gfb,238,451
51398120147,ccd,24,14
51398123510,cad,281,168
51398132463,acc,121,18
51398159461,egc,238,170
51398175731,dcb,205,181
51398192039,bfa,120,22
51398195360,gaf,292,116
51398215897,cgc,53,191
51398226981,bge,149,114
51398241334,aff,209,291
51398267872,agd,68,90
51398269690,fec,280,81
51398274087,fbf,39,75
51398281960,aca,58,137
51398291978,fef,99,74
51398300078,cfa,252,209
51398304641,ggb,26,106
51398304955,cdd,187,15
51398342876,afb,149,121
51398343517,fee,130,108
51398348505,afe,60,109
51398373341,ccb,289,67
51398377942,gfg,220,427
51398385583,ace,86,205
51398414968,ddc,172,124
51398465594,bdf,164,302
51398466288,bae,25,188
51398469376,acg,133,45
51398489556,bbb,119,10
51398493400,cbe,76,301
51398545671,ffa,254,5
51398546050,acc,141,17
51398546823,fga,32,203
51398589418,ggb,9,98
51398596616,gga,98,11
51398620677,dca,175,81
51398633132,fgf,261,89
51398651217,edc,1,5
51398688780,cgb,125,372
51398689071,aeg,267,209
51398694123,acb,179,214
51398696350,bdd,279,83
51398707107,fdd,41,130
51398709594,edd,196,47
51398716267,fdb,149,359
51398730484,bdg,136,21
51398756389,dde,19,149
51398763391,bgg,173,22
51398778246,afa,152,198
51398820441,ffc,120,84
51398833971,gdc,90,145
51398849070,ccf,125,119
51398867100,cbb,162,247
51398872654,cga,154,213
51398925571,ded,188,73
51398934307,cae,119,5
51398969700,eed,3,111
51399023173,eae,257,119
51399048040,bef,240,156
51399049088,fag,26,91
51399066935,ggf,221,65
51399068968,efc,3,242
51399072788,bag,154,106
51399081949,ebe,160,5
51399092684,gcc,239,248
51399116627,ddg,195,78
51399140532,fff,141,22
51399141470,adg,48,63
51399175591,fad,140,200
51399194118,cbg,139,247
51399206678,cca,286,292
51399207022,ebb,164,128
51399258755,bcg,256,28
51399275997,fcg,52,133
51399323156,ged,290,5
51399330705,gdg,101,538
51399348369,ceg,279,393
51399362984,ade,38,28
51399379305,gca,167,180
51399399142,ccg,44,34
51399400545,cee,208,113
51399405724,ddf,245,17
51399429664,cda,30,171
51399431772,deb,210,240
51399433708,fgg,236,469
51399437312,eec,188,341
51399476565,abg,20,156
51399492131,dfa,98,199
51399508797,aec,119,200
51399509485,dfd,45,5
51399512021,cfc,78,190
51399534374,aga,270,81
51399549489,edd,186,49
51399550893,efe,49,21
51399569545,ede,134,29
51399576541,bcb,206,169
51399600651,bbg,161,130
51399608373,gcf,4,106
51399625864,dca,14,68
51399646579,bde,212,30
51399672457,ecb,45,424
51399684093,dea,225,65
51399691146,dbg,41,113
51399709961,gbf,238,93
51399721181,bfg,260,87
51399741841,dba,267,69
51399763415,bca,252,40
51399776834,daf,272,20
51399779536,bfg,225,75
51399783533,cfe,143,23
51399784517,cfb,12,70
51399790240,bef,223,145
51399814607,efc,203,266
51399820673,cca,259,315
51399824794,dge,274,9
51399826836,edd,95,47
51399834880,age,75,167
51399859175,bfg,173,87
51399865816,dfe,24,179
51399892012,agc,24,385
51399925935,bed,18,5
51399938634,cce,146,142
51399998247,fce,111,225
51399999595,adg,103,73
51400041751,gde,257,207
51400041764,bce,106,453
51400042510,cef,129,50
51400070151,efe,249,17
51400098247,efg,92,141
51400099398,bgf,73,53
51400151305,aeg,105,171
51400151438,eed,81,129
51400176903,adg,175,64
51400183278,efa,125,361
51400191742,ece,288,5
51400205652,fdd,84,107
51400218138,baf,298,136
51400289350,fgf,153,94
51400297805,fdc,8,10
51400321450,afd,205,44
51400323985,agc,69,358
51400356719,fff,298,22
51400358368,dbb,99,29
51400367752,fdf,281,42
51400386869,cgg,69,170
51400389283,dcg,291,44
51400392412,aaa,246,8
51400395258,dcb,73,164
51400396423,bbd,22,162
51400413894,gbg,110,126
51400414121,fag,145,72
51400429212,cdd,296,16
51400435643,fcg,180,148
51400439908,ede,154,32
51400440452,ecb,13,453
51400443037,aga,131,69
51400495121,aef,232,140
51400496321,gee,139,82
51400501756,gdd,110,161
51400520816,ggd,39,56
51400521614,gdb,166,70
51400563665,ffb,44,8
51400578455,fcf,19,247
51400579364,cfd,111,453
51400586917,gag,4,278
51400602270,bge,58,131
51400617618,ecg,228,66
51400638060,aea,77,291
51400644507,fcd,127,71
51400722406,feb,78,234
51400746828,edg,143,10
51400746833,afd,88,39
51400756576,ggc,119,22
51400766287,cgc,90,164
51400771882,abf,106,101
51400780425,fac,274,215
51400788718,bcd,278,297
51400791770,fcd,68,76
51400800066,fbe,51,181
51400850681,gdg,263,521
51400855810,eaa,291,50
51400876527,adb,125,66
51400879706,eac,98,192
51400883265,gbd,163,10
51400909629,cbe,5,313
51400911730,eee,25,108
51400939115,cba,183,98
51400948701,dga,50,187
51400971016,ddf,32,17
51400971610,adf,246,112
51400981078,cac,258,187
51400982741,dcg,256,38
51400986434,fda,42,193
51400987612,cfg,137,226
51401000608,aeb,26,79
51401025359,cff,207,7
51401029718,ecg,142,69
51401035160,cag,47,147
51401044388,gdf,277,151
51401046770,dae,202,345
51401049162,dfc,181,169
51401055137,cgd,50,92
51401061156,bff,187,97
51401074105,ega,72,403
51401094313,bac,190,43
51401101089,dad,236,17
51401103085,aed,179,136
51401106701,ege,47,207
51401122169,age,7,175
51401137177,dcb,189,183
51401168967,adg,140,60
51401191503,geb,43,6
51401195444,dfd,224,5
51401212260,cce,207,156
51401229497,cab,142,290
51401231532,beg,143,145
51401274398,bae,124,182
51401304941,ccg,141,38
51401306960,fae,47,17
51401318312,ggc,153,18
51401322301,ceb,133,52
51401338967,dbb,233,29
51401381413,fbd,74,687
51401385759,aad,35,73
51401391624,ebd,123,140
51401402923,fbb,161,193
51401407876,bee,282,5
51401427262,dda,223,103
51401428447,eea,34,122
51401440003,ffg,108,202
51401456995,cge,80,5
51401485787,dfb,289,150
51401494626,ccc,89,43
51401525779,faf,115,120
51401527664,eec,289,272
51401540660,faa,140,21
51401545767,ada,52,457
51401546325,fgb,98,143
51401559703,gff,25,21
51401603292,gfb,53,410
51401607994,ccb,2,58
51401625188,dea,186,55
51401634257,dff,255,107
51401676105,eag,292,34
51401680465,gaa,61,176
51401714697,egg,281,187
51401729092,daa,82,216
51401729449,ebb,115,140
51401731574,eab,231,49
51401751256,dbf,218,85
51401772688,cca,153,362
51401778971,baf,245,160
51401786468,ged,40,5
51401816615,gcb,82,119
51401849727,cdc,159,248
51401854126,bad,149,64
51401873588,aac,213,108
51401889328,fed,74,183
51401893246,cbg,22,291
51401907820,edf,119,90
51401948052,eag,281,35
51401987346,aca,125,131
51401989790,ccb,293,48
51402005965,aee,80,85
51402027818,eeg,98,148
51402028331,bba,84,170
51402043856,dgd,23,30
51402100181,bbg,3,107
51402126582,abc,68,100
51402126898,ebf,98,106
51402138800,acf,59,346
51402138807,aee,221,96
51402138921,egb,94,131
51402143745,fba,285,20
51402145007,fag,42,70
51402208885,fdf,115,44
51402209840,bfe,82,5
51402244926,gbc,226,31
51402273001,fae,26,15
51402287897,egd,219,183
51402304023,gea,257,23
51402312910,ffd,103,556
51402315400,edd,16,48
51402326538,ecd,153,305
51402338504,ddb,117,338
51402340317,gge,152,221
51402351460,dbc,101,66
51402370213,geg,74,460
51402393511,fgb,229,135
51402448665,ggb,244,97
51402451558,cbf,211,358
51402496829,dgb,217,102
51402505592,dcd,12,458
51402527356,fge,243,34
51402547228,efg,195,138
51402563732,eeb,298,97
51402564315,dag,279,174
51402586072,cda,247,177
51402596716,dcc,26,184
51402610767,cec,233,129
51402623461,cdb,192,5
51402640626,aae,228,162
51402667376,fea,137,78
51402710505,bfd,182,127
51402727196,fca,202,340
51402741926,eeb,90,101
51402746154,gef,53,12
51402774015,gbb,234,194
51402775449,adc,258,227
51402780346,dfd,46,5
51402780495,fee,288,96
51402781485,afc,270,244
51402791380,ggc,173,21
51402800987,gfd,44,38
51402810943,ffc,106,76
51402828033,bcg,60,31
51402852618,acd,50,105
51402862588,eaa,231,44
51402893426,dcg,286,31
51402930593,fbc,171,157
51402942323,agf,61,209
51402982630,bfe,74,5
51403012520,ffe,279,135
51403029785,ffb,67,8
51403035625,efb,251,103
51403036311,egc,46,183
51403052972,fag,171,65
51403059725,aba,217,208
51403087527,bea,84,19
51403094267,dbd,159,52
51403094701,ccd,40,13
51403100119,eba,292,404
51403119643,ebd,197,116
51403131330,baa,169,129
51403200822,ebg,197,33
51403209091,efd,88,51
51403211324,gbg,100,127
51403212415,fdc,128,10
51403236688,ecc,25,11
51403248483,ebc,286,130
51403252264,ada,84,402
51403263013,gga,18,9
51403268516,bdb,254,86
51403278601,gce,38,157
51403296882,faa,94,24
51403307291,fed,137,157
51403330714,dbg,119,128
51403383368,fgg,240,478
51403424369,ecg,103,63
51403441861,fce,211,238
51403442084,gad,137,5
51403454935,fab,109,16
51403485918,afg,42,90
51403490611,bab,81,163
51403496487,ced,288,115
51403513646,cbg,115,328
51403517434,deg,143,19
51403523600,aaa,108,6
51403536847,geb,211,5
51403582768,bgc,210,74
51403585436,dcb,210,153
51403595365,gec,127,282
51403595730,gfc,196,181
51403601257,dad,143,19
51403608983,bae,128,180
51403623844,fcb,133,66
51403627152,bdg,66,24
51403635038,bdc,46,136
51403641260,caf,238,104
51403655040,bga,135,5
51403657502,ccc,266,34
51403660656,efa,281,328
